objectid,tnmid,metasource,sourcedata,sourceorig,sourcefeat,loaddate,referenceg,areaacres,areasqkm,states,huc12,name,hutype,humod,tohuc,noncontrib,noncontr_1,globalid,shape_Leng,shape_Area,_count,_mean,_median,_min,_max
80349,{BFE8C25D-16C9-4EFB-A180-C8CA458F311E},,,,,2013/01/18 07:09:16.000,,18751.000000000000000,75.879999999999995,ID,"170501110301",Ballentyne Creek-North Fork Boise River,S,NM,"170501110303",0.000000000000000,0.000000000000000,{A9B90647-E29C-11E2-8094-0021280458E6},0.469287817533103,0.008520143413187,100051.000000000000000,2280.900660663061899,2284.000000000000000,1853.000000000000000,2902.000000000000000
96563,{67A63820-94B5-4305-BCFB-369DA124EB3B},,,,,2013/01/18 07:09:16.000,,21114.580000000001746,85.450000000000003,ID,"170501200205",Tenmile Creek,S,NM,"170501200304",0.000000000000000,0.000000000000000,{A8D3E9A4-E29C-11E2-8094-0021280458E6},0.560198308784979,0.009598858980333,124408.000000000000000,2103.691153302038401,2136.000000000000000,1338.000000000000000,2659.000000000000000
96564,{B98862BB-33B8-4485-BC37-72F81DF65D6E},,,,,2013/01/18 07:09:16.000,,22924.599999999998545,92.769999999999996,ID,"170501200206",Chapman Creek-South Fork Payette River,S,NM,"170501200304",0.000000000000000,0.000000000000000,{A8D4009B-E29C-11E2-8094-0021280458E6},0.544628151332393,0.010433291538335,135199.000000000000000,1909.086095311355848,1895.000000000000000,1337.000000000000000,2684.000000000000000
96565,{AD3BB077-DE8C-4F24-B02B-AF844A74D732},,,,,2013/01/18 07:09:16.000,,16946.889999999999418,68.579999999999998,ID,"170501200301",Upper Clear Creek,S,NM,"170501200302",0.000000000000000,0.000000000000000,{A8D41EC2-E29C-11E2-8094-0021280458E6},0.456734119596561,0.007723798927118,100102.000000000000000,2163.596191884278142,2189.000000000000000,1690.000000000000000,2650.000000000000000
96566,{6E70A112-95E0-4C36-9937-44095392F827},,,,,2013/01/18 07:09:16.000,,18165.880000000001019,73.510000000000005,ID,"170501200303",Eightmile Creek,S,NM,"170501200304",0.000000000000000,0.000000000000000,{A8D453C1-E29C-11E2-8094-0021280458E6},0.533992080689132,0.008274588450044,107229.000000000000000,1994.777877253354973,2004.000000000000000,1321.000000000000000,2650.000000000000000
96567,{89814633-0153-4856-A8BF-3982F9A958F6},,,,,2013/01/18 07:09:16.000,,23528.790000000000873,95.219999999999999,ID,"170501200304",Fivemile Creek-South Fork Payette River,S,NM,"170501200306",0.000000000000000,0.000000000000000,{A8D46AE3-E29C-11E2-8094-0021280458E6},0.578742224179389,0.010704534979292,138733.000000000000000,1836.877058810809331,1832.000000000000000,1261.000000000000000,2468.000000000000000
96509,{BAC0B625-6DEF-4A98-9806-D13AC70F3B78},,,,,2013/01/18 07:09:16.000,,17696.060000000001310,71.609999999999999,ID,"170501200602",Hole in the Wall Creek-South Fork Payette River,S,NM,"170501200604",0.000000000000000,0.000000000000000,{A8D5C792-E29C-11E2-8094-0021280458E6},0.494253341266897,0.008044162641585,104264.000000000000000,1496.732323716719065,1468.000000000000000,989.000000000000000,2264.000000000000000
96508,{61314D78-8C98-4864-BC6B-BFCB4D9E1895},,,,,2013/01/18 07:09:16.000,,11324.239999999999782,45.829999999999998,ID,"170501200601",Big Pine Creek,S,NM,"170501200602",0.000000000000000,0.000000000000000,{A8D5A98D-E29C-11E2-8094-0021280458E6},0.333638220911403,0.005152784992233,66763.000000000000000,1739.755972619564773,1741.000000000000000,1034.000000000000000,2375.000000000000000
96505,{DD4EA462-6927-474E-848B-17F5C6B118FA},,,,,2013/01/18 07:09:16.000,,10882.319999999999709,44.039999999999999,ID,"170501200504",Scott Creek,S,NM,"170501200505",0.000000000000000,0.000000000000000,{A8D55DAE-E29C-11E2-8094-0021280458E6},0.331835606346898,0.004958726588635,64277.000000000000000,1991.559904787093274,1996.000000000000000,1464.000000000000000,2491.000000000000000
96506,{926FF969-32E5-4E00-AF2E-A764214191B8},,,,,2013/01/18 07:09:16.000,,16625.500000000000000,67.280000000000001,ID,"170501200505",Lorenzo Creek-Deadwood River,S,NM,"170501200506",0.000000000000000,0.000000000000000,{A8D57499-E29C-11E2-8094-0021280458E6},0.464363031268056,0.007572676580102,98131.000000000000000,1856.656530556093458,1881.000000000000000,1307.000000000000000,2413.000000000000000
96507,{8F6B0E54-1BC4-40CE-B005-FA61330C8396},,,,,2013/01/18 07:09:16.000,,13278.129999999999200,53.729999999999997,ID,"170501200506",Stevens Creek-Deadwood River,S,NM,"170501200602",0.000000000000000,0.000000000000000,{A8D592A1-E29C-11E2-8094-0021280458E6},0.459636248962914,0.006042771794292,78321.000000000000000,1738.010903844435006,1745.000000000000000,1122.000000000000000,2410.000000000000000
96568,{E453625D-4C67-4B2A-8F22-EF5C73CCB350},,,,,2013/01/18 07:09:16.000,,10859.889999999999418,43.950000000000003,ID,"170501200305",Rock Creek,S,NM,"170501200306",0.000000000000000,0.000000000000000,{A8D488FC-E29C-11E2-8094-0021280458E6},0.416599918200416,0.004933704851637,54706.000000000000000,1733.913428143165220,1753.000000000000000,1149.000000000000000,2201.000000000000000
96984,{34FFCA23-3E8D-4493-808F-48A7CB2FF540},,,,,2013/01/18 07:09:16.000,,15749.690000000000509,63.740000000000002,ID,"170501230602",Round Valley Creek,S,NM,"170501230603",0.000000000000000,0.000000000000000,{A92B32CD-E29C-11E2-8094-0021280458E6},0.431417798526704,0.007190473616508,34968.000000000000000,1602.167839167238299,1556.000000000000000,1461.000000000000000,1930.000000000000000
96957,{2047440A-2D37-4E5A-BCBE-4CD9F4B7BD34},,,,,2013/01/18 07:09:16.000,,17812.590000000000146,72.090000000000003,ID,"170501230601",Fawn Creek-North Fork Payette River,S,NM,"170501230603",0.000000000000000,0.000000000000000,{A92B1BD8-E29C-11E2-8094-0021280458E6},0.493258951259746,0.008141554521674,3308.000000000000000,1480.331922611850132,1467.000000000000000,1445.000000000000000,1559.000000000000000
96946,{347CC514-6030-4A76-83B2-60E41C00BAE1},,,,,2013/01/18 07:09:16.000,,14762.100000000000364,59.740000000000002,ID,"170501230302",Rapid Creek,S,NM,"170501230303",0.000000000000000,0.000000000000000,{A929BF77-E29C-11E2-8094-0021280458E6},0.424595885938726,0.006795709397658,88080.000000000000000,1929.373524069028463,1881.000000000000000,1550.000000000000000,2556.000000000000000
96947,{98EF4219-EDBA-4FD3-B0B1-D4A0559AD478},,,,,2013/01/18 07:09:16.000,,19207.200000000000728,77.730000000000004,ID,"170501230303",Lower Kennally Creek,S,NM,"170501230306",0.000000000000000,0.000000000000000,{A929DD87-E29C-11E2-8094-0021280458E6},0.504286575506283,0.008833070691181,114458.000000000000000,1782.176143214104741,1758.000000000000000,1496.000000000000000,2452.000000000000000
96945,{78067488-3C46-4404-93D1-2F26D8F7172A},,,,,2013/01/18 07:09:16.000,,13059.860000000000582,52.850000000000001,ID,"170501230301",Upper Kennally Creek,S,NM,"170501230303",0.000000000000000,0.000000000000000,{A929A885-E29C-11E2-8094-0021280458E6},0.406012054988807,0.006011373362181,77906.000000000000000,2126.140849228557272,2141.000000000000000,1770.000000000000000,2576.000000000000000
96950,{8B6B0AF4-E9CE-4771-A74F-B5D1F917A86C},,,,,2013/01/18 07:09:16.000,,26162.950000000000728,105.879999999999995,ID,"170501230501",Upper Big Creek,S,NM,"170501230504",0.000000000000000,0.000000000000000,{A92A5EB4-E29C-11E2-8094-0021280458E6},0.582309878223463,0.011997538881590,155479.000000000000000,1881.194772284359942,1872.000000000000000,1515.000000000000000,2441.000000000000000
96953,{8B702BD0-648A-4B8B-BF7C-5D3085A79A40},,,,,2013/01/18 07:09:16.000,,19780.159999999999854,80.049999999999997,ID,"170501230504",Lower Big Creek,S,NM,"170501230507",0.000000000000000,0.000000000000000,{A92AB199-E29C-11E2-8094-0021280458E6},0.570239263250234,0.009054886712937,113023.000000000000000,1619.130920255169258,1578.000000000000000,1440.000000000000000,2335.000000000000000
96955,{45704365-AC29-47D2-9216-43391D5419AB},,,,,2013/01/18 07:09:16.000,,14849.899999999999636,60.100000000000001,ID,"170501230506",Lower Clear Creek,S,NM,"170501230601",0.000000000000000,0.000000000000000,{A92AE6C9-E29C-11E2-8094-0021280458E6},0.491142782327911,0.006788526998290,85903.000000000000000,1732.507467725225069,1677.000000000000000,1442.000000000000000,2360.000000000000000
96948,{4448DA5C-790C-47A7-9F8C-44A57C55293F},,,,,2013/01/18 07:09:16.000,,20379.470000000001164,82.469999999999999,ID,"170501230306",Lower Gold Fork River,S,NM,"170501230400",0.000000000000000,0.000000000000000,{A92A29BB-E29C-11E2-8094-0021280458E6},0.594833512650745,0.009359665168222,58994.000000000000000,1674.134098382886350,1654.000000000000000,1496.000000000000000,2204.000000000000000
96938,{8E5A2C96-5DD6-45F2-85EB-F6377316F70E},,,,,2013/01/18 07:09:16.000,,34887.370000000002619,141.180000000000007,ID,"170501230207",Boulder Creek,S,NM,"170501230208",0.000000000000000,0.000000000000000,{A92973B1-E29C-11E2-8094-0021280458E6},0.813846577132109,0.016058180616597,66735.000000000000000,1979.525721135835738,1961.000000000000000,1540.000000000000000,2551.000000000000000
96956,{75BB7BFE-8887-4BCC-BBDC-F73660F99645},,,,,2013/01/18 07:09:16.000,,11986.290000000000873,48.509999999999998,ID,"170501230507",Olson Creek-North Fork Payette River,S,NM,"170501230601",0.000000000000000,0.000000000000000,{A92AFDBB-E29C-11E2-8094-0021280458E6},0.419402361135771,0.005483309661831,575.000000000000000,1451.046956521739048,1451.000000000000000,1445.000000000000000,1459.000000000000000
96952,{DACC38E5-1269-436D-8592-2B9E7A7B10B2},,,,,2013/01/18 07:09:16.000,,13641.889999999999418,55.210000000000001,ID,"170501230503",Pearsol Creek-North Fork Payette River,S,NM,"170501230507",0.000000000000000,0.000000000000000,{A92A9392-E29C-11E2-8094-0021280458E6},0.600359139322098,0.006248585289530,31750.000000000000000,1572.800314960629976,1529.000000000000000,1444.000000000000000,2034.000000000000000
96951,{96CA6A97-1AA3-41C4-967F-6DF28B7F3373},,,,,2013/01/18 07:09:16.000,,13669.450000000000728,55.320000000000000,ID,"170501230502",Beaver Creek,S,NM,"170501230503",0.000000000000000,0.000000000000000,{A92A7CB9-E29C-11E2-8094-0021280458E6},0.430964016902185,0.006266823923699,49528.000000000000000,1703.095562106283296,1639.000000000000000,1454.000000000000000,2326.000000000000000
96861,{1ED07721-1170-459E-87F8-7BE6CC439976},,,,,2013/01/18 07:09:16.000,,11139.190000000000509,45.079999999999998,ID,"170501230203",Little Payette Lake,S,NM,"170501230206",0.000000000000000,0.000000000000000,{A8DC4ED9-E29C-11E2-8094-0021280458E6},0.398966240707765,0.005137632660404,40507.000000000000000,1979.444565136889878,2039.000000000000000,1567.000000000000000,2548.000000000000000
96798,{E8E72DE7-C584-4E00-BA01-19003C4B9EB1},,,,,2013/01/18 07:09:16.000,,25288.950000000000728,102.340000000000003,ID,"170501230106",Payette Lake,S,DM,"170501230204",0.000000000000000,0.000000000000000,{A8DC01C9-E29C-11E2-8094-0021280458E6},0.617982568105011,0.011672781343897,12484.000000000000000,2221.322012175584860,2222.000000000000000,2006.000000000000000,2508.000000000000000
